FID,block_id,census_year,clue_small_area,commercial_accommodation,common_area,community_use,educational_research,entertainment_recreation_indoor,equipment_installation,hospital_clinic,house_townhouse,institutional_accommodation,manufacturing,office,park_reserve,parking_commercial_covered,parking_commercial_uncovered,parking_private_covered,parking_private_uncovered,performances_conferences_ceremonies,private_outdoor_space,public_display_area,residential_apartment,retail_cars,retail_shop,retail_showroom,retail_stall,sports_and_recreation_outdoor,square_promenade,storage,student_accommodation,total_space_in_block,transport,transport_storage_uncovered,unoccupied_under_construction,unoccupied_under_demolition_condemned,unoccupied_under_renovation,unoccupied_undeveloped_site,unoccupied_unused,wholesale,workshop_studio,wkb_geometry
com_clue_floor_use_block_2016.534,534,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2721,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79368428958028 144.92329692382782, -37.793405968675586 144.92378114782588, -37.79337309290951 144.9238383438672, -37.79377125492912 144.92420460314187, -37.79377484698492 144.92419335415482, -37.79408743269871 144.9236606539263, -37.79368428958028 144.92329692382782)))"
com_clue_floor_use_block_2016.551,551,2016,Kensington,0,0,0,0,0,0,0,4440,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,5063.31005859,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79251663837769 144.92223056218538, -37.792152601317966 144.92189039743468, -37.792071191895594 144.92192812970094, -37.79184810288947 144.92228121552589, -37.79205253778703 144.9224683925902, -37.79209627062875 144.92250843296517, -37.792261068598464 144.92265932039584, -37.79223461468636 144.92270520042888, -37.79207200319116 144.92255631508507, -37.79202389750815 144.9225122692823, -37.79182004431189 144.9223256243612, -37.79167399472864 144.92255677662413, -37.79167684900142 144.9226435900383, -37.79193616522722 144.92288101842126, -37.792070612283226 144.92300411765976, -37.79251663837769 144.92223056218538)))"
com_clue_floor_use_block_2016.529,529,2016,Kensington,0,0,0,0,0,0,0,7565,0,0,0,,0,0,0,0,0,1173,0,502,0,0,0,0,0,0,0,0,10097.63964844,0,0,0,0,0,,0,0,0,"MULTIPOLYGON (((-37.79723439801355 144.91898102418563, -37.796828986621854 144.91968575015366, -37.79652119263622 144.92022077847471, -37.79713390781839 144.92078058075643, -37.7974417051573 144.92024555007404, -37.797848902494096 144.9195377205521, -37.79723439801355 144.91898102418563)))"
com_clue_floor_use_block_2016.569,569,2016,Kensington,0,1239,0,0,0,0,0,4952,0,0,0,,0,0,,0,0,1559,0,3890,0,0,0,0,0,0,0,0,14976.36035156,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.789867080861775 144.92278947898663, -37.790285799173375 144.92212122335803, -37.79107020040226 144.92086931905004, -37.791078596167715 144.92085591886257, -37.790688706086286 144.92046799038198, -37.790687987850106 144.9204690620654, -37.79068008623046 144.92048084379644, -37.79043498533811 144.92084630527154, -37.78979527511099 144.921874322596, -37.78965210838035 144.92204802097422, -37.78942401399692 144.9224205881119, -37.78913050056908 144.9229000045259, -37.789138612701045 144.9229088822359, -37.7892557055734 144.92303702573435, -37.78952705472824 144.92329721536095, -37.789480572186555 144.92276511239282, -37.78958609314496 144.92259670810847, -37.789791155378445 144.92280072960733, -37.78983358184027 144.9228429404697, -37.789867080861775 144.92278947898663)))"
com_clue_floor_use_block_2016.567,567,2016,Kensington,0,0,0,0,0,0,0,5042,0,0,0,0,0,0,0,0,0,1179,0,0,0,0,0,0,0,0,0,0,6220.45019531,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79042569603925 144.92334526565574, -37.79043276724402 144.9233523012811, -37.79077333818623 144.92280876931838, -37.790801999931446 144.92263479854086, -37.79079492318071 144.92262775742876, -37.79058632543444 144.92242021600288, -37.79056334323866 144.92239735446898, -37.790285799173375 144.92212122335803, -37.789867080861775 144.92278947898663, -37.790167601952795 144.92308847745116, -37.79042569603925 144.92334526565574)))"
com_clue_floor_use_block_2016.563,563,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5315,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79151894313044 144.92131576565373, -37.79155458223003 144.9213512226794, -37.79149000279406 144.92151841553274, -37.79079492318071 144.92262775742876, -37.790801999931446 144.92263479854086, -37.79104990690086 144.92288145128256, -37.79105510983102 144.92287314866806, -37.79136255031823 144.9223824809196, -37.791387029072624 144.9222197477433, -37.791786587104916 144.921582049428, -37.792166918565215 144.92097502543467, -37.792220600132815 144.92088934637985, -37.79203614608128 144.92070583301532, -37.79188471061788 144.92073198433397, -37.79151894313044 144.92131576565373)))"
com_clue_floor_use_block_2016.531,531,2016,Kensington,0,0,0,0,0,0,0,17091,0,0,0,,0,0,0,0,0,4303,0,1284,0,0,0,0,0,0,0,0,26678.56054688,0,0,,0,0,,0,0,0,"MULTIPOLYGON (((-37.79503836469999 144.92279820163347, -37.79488993538735 144.92305618686208, -37.79470616066087 144.92337560417874, -37.79455990891814 144.92349440589877, -37.794497715340306 144.92360250208122, -37.79450072374518 144.9236262855353, -37.79454113265831 144.9236632070675, -37.79451636675064 144.92370625181314, -37.79449552280274 144.92374275788214, -37.79509971286199 144.92432578216685, -37.79514634901618 144.92437064881005, -37.795368551204184 144.92398444746203, -37.79531885959955 144.9239354214176, -37.79572237404393 144.92323407724996, -37.79674523871875 144.92145617608398, -37.79617320684414 144.9209417208808, -37.79582067333715 144.9215544922557, -37.79577637445273 144.921515433985, -37.79503836469999 144.92279820163347)))"
com_clue_floor_use_block_2016.543,543,2016,Kensington,0,0,0,0,0,0,0,8711,0,0,0,0,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,11510.5,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.794934808128204 144.92147978778172, -37.79501932725827 144.9212255271209, -37.79517079363408 144.92096073420115, -37.795519782358326 144.9203540782709, -37.79499874789127 144.91987810780233, -37.79496365875391 144.9199270764177, -37.79492405662903 144.91997023442892, -37.794880543630484 144.92000692558187, -37.79483377952139 144.92003659421806, -37.79478447368729 144.92005879004196, -37.7947333771295 144.92007317402295, -37.7947615433417 144.9203870541548, -37.794136634491544 144.92147046136506, -37.79438680177768 144.9219253953515, -37.794448873642274 144.9219666602332, -37.794530978435645 144.92191353860798, -37.7948323074901 144.92138561558684, -37.794934808128204 144.92147978778172)))"
com_clue_floor_use_block_2016.536,536,2016,Kensington,0,0,0,0,0,0,0,4697,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,6995.08007812,0,0,0,0,0,,0,0,0,"MULTIPOLYGON (((-37.794934808128204 144.92147978778172, -37.79492454906389 144.92155907749702, -37.79492098478485 144.92163928794747, -37.7949241535888 144.92171952546582, -37.79493402073679 144.921798893889, -37.794950476892176 144.92187650822854, -37.79497333643907 144.92195150153032, -37.79500234582904 144.92202303826747, -37.79503718187943 144.92209032006534, -37.79506679954454 144.92214807017152, -37.79509099479898 144.92220970058068, -37.795109453355494 144.92227440696647, -37.795121934126996 144.9223413454717, -37.795128272969976 144.92240964055406, -37.79512838746871 144.922478400752, -37.79512227711569 144.92254672890166, -37.79511002078958 144.92261373242934, -37.795091778796944 144.92267853692326, -37.79506778852868 144.92274029534138, -37.79503836469999 144.92279820163347, -37.79577637445273 144.921515433985, -37.79517079363408 144.92096073420115, -37.79501932725827 144.9212255271209, -37.794934808128204 144.92147978778172)))"
com_clue_floor_use_block_2016.530,530,2016,Kensington,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4418,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79607786753037 144.92085597817575, -37.79617320684414 144.9209417208808, -37.79674523871875 144.92145617608398, -37.79713390781839 144.92078058075643, -37.79652119263622 144.92022077847471, -37.79649052108808 144.92027409405853, -37.796326586068844 144.92055905338964, -37.796275526488984 144.9205124034891, -37.79607786753037 144.92085597817575)))"
com_clue_floor_use_block_2016.540,540,2016,Kensington,0,0,0,0,0,0,0,5599,0,0,0,,0,0,0,0,0,1949,0,0,0,0,0,0,0,0,0,0,7796.27001953,0,0,0,0,0,,0,0,0,"MULTIPOLYGON (((-37.79535061100848 144.91833510762677, -37.795749210379284 144.91869926029395, -37.79622283124693 144.91913195881733, -37.796626558440174 144.91843037891562, -37.79592891468451 144.91779839342533, -37.795889511102196 144.9176082483188, -37.79567498282759 144.91777124731766, -37.79535061100848 144.91833510762677)))"
com_clue_floor_use_block_2016.537,537,2016,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4418,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79617320684414 144.9209417208808, -37.79607786753037 144.92085597817575, -37.795519782358326 144.9203540782709, -37.79517079363408 144.92096073420115, -37.79577637445273 144.921515433985, -37.79582067333715 144.9215544922557, -37.79617320684414 144.9209417208808)))"
com_clue_floor_use_block_2016.528,528,2016,Kensington,0,0,0,0,0,0,0,12774,0,0,0,,0,0,0,0,0,3515,0,2192,0,0,0,0,0,0,0,0,18826.6796875,0,0,0,0,0,,0,0,0,"MULTIPOLYGON (((-37.797848902494096 144.9195377205521, -37.7974417051573 144.92024555007404, -37.79713390781839 144.92078058075643, -37.79674523871875 144.92145617608398, -37.79737170511422 144.92204609229574, -37.798483389706135 144.9201125317583, -37.797848902494096 144.9195377205521)))"
com_clue_floor_use_block_2016.541,541,2016,Kensington,0,0,0,0,0,0,0,9371,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,12956.34960938,0,0,0,0,0,,0,0,0,"MULTIPOLYGON (((-37.79622283124693 144.91913195881733, -37.795749210379284 144.91869926029395, -37.79535061100848 144.91833510762677, -37.79487821452477 144.91915626535163, -37.794901083703444 144.9191754496905, -37.794922865629005 144.9191965474447, -37.79495936773991 144.91923949987142, -37.794991386362284 144.91928779983058, -37.795018431709636 144.91934070813082, -37.79504009117603 144.91939741640775, -37.79505603406069 144.91945705948416, -37.795066016252626 144.91951872546008, -37.79506988593601 144.91958147258822, -37.79506758289025 144.9196443406512, -37.79505914335458 144.91970637126775, -37.79504469566494 144.91976661596607, -37.79502446057451 144.91982415434603, -37.79499874789127 144.91987810780233, -37.795519782358326 144.9203540782709, -37.79588436836108 144.9197202990457, -37.79622283124693 144.91913195881733)))"
com_clue_floor_use_block_2016.555,555,2016,Kensington,0,0,0,0,0,0,0,10900,0,0,0,0,0,0,0,0,0,2770,0,0,0,0,0,0,0,0,0,0,13670.20996094,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79535061100848 144.91833510762677, -37.79567498282759 144.91777124731766, -37.795889511102196 144.9176082483188, -37.795743402917516 144.91690321755624, -37.7956328698175 144.91678773195926, -37.79537999608994 144.91652353030355, -37.79522246948952 144.91681420054672, -37.79527949927069 144.91726449779338, -37.79529672563711 144.91725606557193, -37.79529094067844 144.91723051810857, -37.79528693991674 144.91719890046613, -37.79537288977028 144.91718166049793, -37.7953689244748 144.91715026555036, -37.79543965974035 144.91713607733615, -37.795447044855756 144.91713047329256, -37.79545507465707 144.9171265194108, -37.79546351776413 144.91712433007712, -37.79547213376664 144.91712396769162, -37.79548067502565 144.91712544261756, -37.795470777766646 144.91704419336583, -37.79548870641867 144.91704622226797, -37.79550615767408 144.91705177942188, -37.79551518083276 144.91696509947485, -37.79552596799478 144.91697458350802, -37.795586003235485 144.91702737096253, -37.79560606566391 144.91708038980036, -37.795562964712104 144.9171062895337, -37.795585261074486 144.9171652168934, -37.795547796506746 144.91718772960056, -37.795549693703194 144.91718443061959, -37.79554787000698 144.91718276473622, -37.795527882811605 144.91721750924322, -37.7955225582692 144.91721264489016, -37.795517271494155 144.917211189839, -37.79551373116142 144.91722043354292, -37.795509067740184 144.91722884910152, -37.79550340089594 144.91723622192237, -37.795496875075486 144.91724236283727, -37.7954896560646 144.91724711728398, -37.79548192912637 144.9172503619517, -37.79547389107531 144.91725201522442, -37.79546574571346 144.91725203390206, -37.79545770212934 144.9172504189266, -37.79544996559037 144.91724720995936, -37.79547058504932 144.9173029920564, -37.79548039979228 144.91732954502578, -37.795442557787474 144.917351711622, -37.795457052688974 144.91739092398277, -37.795440586918815 144.9173880952988, -37.79542442056771 144.917383241292, -37.795402324342525 144.9173729255437, -37.79538158253693 144.91735883661116, -37.79534927045102 144.91741541928715, -37.7953230460284 144.91738971786995, -37.795300351539154 144.91742914443495, -37.795317972393434 144.91756828212334, -37.795184925987435 144.91779955987923, -37.795451024303816 144.91804265814778, -37.795435160070184 144.91807023537368, -37.7951690618087 144.91782713705283, -37.79457494695259 144.91885987900258, -37.79487821452477 144.91915626535163, -37.79535061100848 144.91833510762677)))"
com_clue_floor_use_block_2016.556,556,2016,Kensington,0,0,0,0,0,0,0,9530,0,0,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,0,0,0,0,10537.0703125,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79438660111749 144.91738404968112, -37.794459285622764 144.91795846159448, -37.79419093920591 144.9184249224396, -37.79421310741451 144.91871613034832, -37.79426920634083 144.9187141448158, -37.79432512847132 144.91872010459073, -37.794380165951544 144.91873393416407, -37.79443362451265 144.91875545997945, -37.79448482797525 144.91878441030636, -37.79499826522045 144.91789191059323, -37.79498108441573 144.91775613051595, -37.794992301656634 144.91773662998168, -37.79505013255682 144.91772500904992, -37.79499622680235 144.91729900051854, -37.79503626415394 144.91729095430873, -37.79498084320683 144.9168529929641, -37.79438701345053 144.91698454805604, -37.79435023739096 144.91709668237314, -37.79438660111749 144.91738404968112)))"
com_clue_floor_use_block_2016.557,557,2016,Kensington,0,0,0,0,0,0,0,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1938.59997559,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.793873582551434 144.91926894753072, -37.793890233315366 144.9193420792103, -37.79391312237902 144.9194124807428, -37.79394197804144 144.91947931031592, -37.79397645364404 144.9195417679632, -37.79401613677796 144.91959910666134, -37.79413839868201 144.9193865878547, -37.794118617196325 144.91936578504124, -37.794101262018444 144.9193417889099, -37.794086655521404 144.91931504466783, -37.79407506687716 144.91928604670997, -37.79404686927999 144.91929171311915, -37.79404439443572 144.9192831824346, -37.794037627822334 144.91928631016165, -37.794039624324135 144.91929316785684, -37.79401218102975 144.919298682499, -37.79401125834014 144.91929139493652, -37.794004140906274 144.9192928245185, -37.79400506269503 144.91930011210556, -37.79397757090121 144.91930563605214, -37.793975531680545 144.9192974315699, -37.793968653242516 144.91930014678996, -37.79397037086098 144.9193070827128, -37.79396182116098 144.91930880118002, -37.79395139283877 144.91925341165287, -37.79394764191158 144.9191966809861, -37.794060893005785 144.91917392619948, -37.794065331157704 144.9191386766407, -37.79407389495032 144.91910465589862, -37.79408639241689 144.91907262795544, -37.79406427567611 144.9190524222442, -37.794067374091526 144.9190461597461, -37.794061173066694 144.91904049547867, -37.79405774489477 144.91904645606715, -37.79403622627196 144.91902679685964, -37.794039663209496 144.9190208223985, -37.794033828531035 144.91901549081524, -37.7940303907131 144.91902146643645, -37.7940087997257 144.91900174113604, -37.79401223229878 144.91899577474794, -37.794005448702464 144.9189895771922, -37.79400226069505 144.91899576724984, -37.7939949531788 144.91898909153394, -37.79401610642328 144.91895232361904, -37.79402341394153 144.918958999333, -37.79401973682503 144.91896474318892, -37.79402652042262 144.9189709407435, -37.79402995297398 144.91896497321753, -37.794051543967306 144.91898469851225, -37.794048107031685 144.91899067297592, -37.79405394171125 144.91899600455818, -37.79405737954785 144.91899003006898, -37.79407889725578 144.91900968816105, -37.79407546908551 144.91901564875235, -37.79408166921079 144.91902131304394, -37.79408542893965 144.91901565431112, -37.79410754568651 144.91903586001658, -37.79412987061981 144.91900879039798, -37.794155402052766 144.91898667525672, -37.794183454757125 144.91897010731756, -37.79421327688512 144.91895953013835, -37.794244069624675 144.91895522847292, -37.79427500591373 144.91895731638851, -37.79430525752222 144.9189657399119, -37.7943340129862 144.91898027198235, -37.79436050030677 144.9190005220345, -37.79442660211459 144.9188856214325, -37.79448482797525 144.91878441030636, -37.79443362451265 144.91875545997945, -37.794380165951544 144.91873393416407, -37.79432512847132 144.91872010459073, -37.79426920634083 144.9187141448158, -37.79421310741451 144.91871613034832, -37.794167596518626 144.91872516171256, -37.79412328473224 144.91874105723164, -37.79408082216766 144.91876358287945, -37.79404083022956 144.91879241004492, -37.79400389529016 144.91882711457458, -37.79397055808138 144.91886718842701, -37.79394130839123 144.91891204550015, -37.79391479384856 144.9189651192718, -37.793894002257595 144.9190220990953, -37.79387928768418 144.91908201089845, -37.79387090237204 144.9191438300952, -37.79386898985812 144.91920649994753, -37.793873582551434 144.91926894753072)))"
com_clue_floor_use_block_2016.561,561,2016,Kensington,0,0,0,0,0,0,0,10710,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,13323.80957031,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79233767613286 144.92059024748974, -37.792624587214945 144.9208491424153, -37.79314939819841 144.92001149375426, -37.79314027536969 144.91993938364197, -37.79368350470091 144.91983024236765, -37.793690975746486 144.91988929081154, -37.79386987066788 144.9198533487267, -37.79401613677796 144.91959910666134, -37.79397645364404 144.9195417679632, -37.79394197804144 144.91947931031592, -37.79391312237902 144.9194124807428, -37.793890233315366 144.9193420792103, -37.793873582551434 144.91926894753072, -37.79221268841187 144.91960265678253, -37.79233767613286 144.92059024748974)))"
com_clue_floor_use_block_2016.542,542,2016,Kensington,0,0,0,0,0,0,0,1500,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639,0,0,,0,0,0,0,0,0,"MULTIPOLYGON (((-37.7940990141148 144.91968716423702, -37.79440956717652 144.9199708831216, -37.79445022336619 144.92000531202385, -37.7944937542377 144.92003361534177, -37.79453958089775 144.92005541637351, -37.79458709447034 144.9200704266996, -37.79463566236169 144.92007844373643, -37.79468464021005 144.92007936402962, -37.7947333771295 144.92007317402295, -37.79478447368729 144.92005879004196, -37.79483377952139 144.92003659421806, -37.794880543630484 144.92000692558187, -37.79492405662903 144.91997023442892, -37.79496365875391 144.9199270764177, -37.79499874789127 144.91987810780233, -37.79502446057451 144.91982415434603, -37.79504469566494 144.91976661596607, -37.79505914335458 144.91970637126775, -37.79506758289025 144.9196443406512, -37.79506988593601 144.91958147258822, -37.795066016252626 144.91951872546008, -37.79505603406069 144.91945705948416, -37.79504009117603 144.91939741640775, -37.795018431709636 144.91934070813082, -37.794991386362284 144.91928779983058, -37.79495936773991 144.91923949987142, -37.794922865629005 144.9191965474447, -37.79479246946233 144.91942320869134, -37.79481406066698 144.91944662287074, -37.79483227167656 144.91947422588532, -37.794846597816324 144.91950525170745, -37.79485664361708 144.91953884152736, -37.794862129501574 144.9195740651435, -37.79486290489619 144.91960994898608, -37.79485894769139 144.9196454965748, -37.79485036760569 144.9196797259017, -37.7948374020026 144.9197116877194, -37.79482040924623 144.91974049752653, -37.79479986189622 144.91976535847192, -37.79477632723217 144.91978558120712, -37.794750456805566 144.919800604621, -37.7947229678449 144.91981001453135, -37.794694621738316 144.9198135499662, -37.79466620257627 144.91981111284974, -37.79463849737562 144.91980277082774, -37.794612273501286 144.9197887544927, -37.794603881665225 144.91980884879803, -37.79458094234494 144.91979089165508, -37.79451484053915 144.91990579171153, -37.794425923476275 144.91982455765734, -37.794396838057985 144.91987511319456, -37.79413074338922 144.91963201145106, -37.7940990141148 144.91968716423702)))"
com_clue_floor_use_block_2016.559,559,2016,Kensington,0,4121,0,0,415,,0,13544,0,0,0,0,0,0,3373,,0,8278,0,10936,0,1342,0,0,0,0,0,0,42351.4296875,0,0,0,0,0,0,,0,0,"MULTIPOLYGON (((-37.79293201212309 144.917990000217, -37.793447089308714 144.91717444853617, -37.79400174941276 144.91706298828475, -37.79431586829957 144.91699986514178, -37.79434170299525 144.9169210930623, -37.7942061987967 144.91585032737143, -37.79419087661073 144.91585340741238, -37.79408113208127 144.9149862520718, -37.794040842717195 144.91505101069168, -37.79213088001344 144.9181208154413, -37.791891036287566 144.9185402374193, -37.791509768807316 144.9191770614424, -37.7913410127786 144.91944889548407, -37.79113984453108 144.91977016662455, -37.791105767406606 144.9198250535963, -37.79221268841187 144.91960265678253, -37.792162717197364 144.91920803143694, -37.79293201212309 144.917990000217)))"
com_clue_floor_use_block_2016.562,562,2016,Kensington,0,1329,0,0,0,0,0,9427,0,0,,,0,0,0,0,0,2495,0,5582,0,0,0,0,0,0,0,0,19147.51953125,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79151894313044 144.92131576565373, -37.79188471061788 144.92073198433397, -37.79203614608128 144.92070583301532, -37.792220600132815 144.92088934637985, -37.79234949367277 144.9206836250334, -37.79233767613286 144.92059024748974, -37.79221268841187 144.91960265678253, -37.791105767406606 144.9198250535963, -37.790929560333915 144.9201088559728, -37.790688706086286 144.92046799038198, -37.791078596167715 144.92085591886257, -37.79107020040226 144.92086931905004, -37.79137073062983 144.9211683083261, -37.79151894313044 144.92131576565373)))"
com_clue_floor_use_block_2016.570,570,2016,Kensington,8834,13891,0,0,1462,,0,0,0,0,9556,0,0,0,,0,0,936120,,,0,0,0,0,357666,0,11566,0,1343515,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79408113208127 144.9149862520718, -37.79449935673942 144.91431401564196, -37.79509147233936 144.91285330727993, -37.79488953972298 144.9123783430444, -37.79458662530337 144.91170293113098, -37.7943423867232 144.9110110030709, -37.79415919194506 144.91026705904605, -37.793976252193076 144.90952616982185, -37.79377315385263 144.90874304771967, -37.793479445786026 144.90804809808685, -37.79315794472014 144.90742732046192, -37.79288988430555 144.90681115400017, -37.79264219300593 144.9062494506581, -37.792423371192314 144.90567469744633, -37.79214227524372 144.90487372978558, -37.79191516000194 144.9043161653962, -37.79166721252608 144.9038084721941, -37.79139921114468 144.90339443444844, -37.7910944748808 144.90311285007965, -37.79069114875889 144.9029052392412, -37.790357425694936 144.90277397467648, -37.79027557761851 144.9027417802508, -37.78990951842212 144.9026754806464, -37.78965173314023 144.90267593288584, -37.78950047181754 144.9030352044719, -37.789444699477265 144.90317840214027, -37.78938316302221 144.90331780058315, -37.789316023492496 144.903453029576, -37.78924345932613 144.90358373430482, -37.78916566173398 144.90370956868338, -37.789082836602084 144.90383020097775, -37.78899520262934 144.9039453104523, -37.78890299146874 144.9040545953146, -37.78880644580449 144.90415776595668, -37.788705821254304 144.90425455057883, -37.788349820460844 144.90448121111305, -37.78818001604235 144.90457316757585, -37.78800806531341 144.90465855952314, -37.787834129045564 144.9047373052347, -37.78765836911211 144.90480933431715, -37.7874809474259 144.90487457864938, -37.78730203052355 144.90493297679507, -37.78732125347164 144.9050327301344, -37.787306527446496 144.90503896219192, -37.78729286277986 144.90504827219874, -37.7872806610114 144.90506038537168, -37.7872702798933 144.9050749464075, -37.78726202454483 144.9050915288165, -37.78725613858647 144.90510964312213, -37.787252793694925 144.90512875759472, -37.78725208984533 144.90514831187107, -37.78725404562547 144.90516772971822, -37.78745089302214 144.90631975519344, -37.78726391159444 144.9063696827531, -37.787075940394736 144.90641330971926, -37.78688711317447 144.90645060624593, -37.786697563744745 144.90648154589286, -37.786507426876874 144.90650610560044, -37.78631683746228 144.90652426911942, -37.786138140721974 144.90654111014004, -37.78595983410404 144.90656357441654, -37.78578202909166 144.9065916474077, -37.78585513981002 144.907259089628, -37.786184664104134 144.90721233398565, -37.78624143913753 144.90803099463858, -37.7863805055614 144.90801771956865, -37.786677820844154 144.90832035896406, -37.78639584048033 144.90870043958878, -37.78544970653561 144.90929863173625, -37.78433473697209 144.9103143137956, -37.78378682205059 144.91136161568136, -37.78356548293048 144.91236795904612, -37.78352310508382 144.91352800924304, -37.78360820562485 144.91758840281497, -37.78361942963886 144.9175990495813, -37.78385191209719 144.91781957757163, -37.7849696801058 144.91889644064344, -37.78729894871696 144.92115660620917, -37.7874578004769 144.92131156894573, -37.787807679506024 144.92165288375017, -37.78904056594772 144.92280158253962, -37.78913050056908 144.9229000045259, -37.78942401399692 144.9224205881119, -37.78965210838035 144.92204802097422, -37.78979527511099 144.921874322596, -37.79043498533811 144.92084630527154, -37.79068008623046 144.92048084379644, -37.790687987850106 144.9204690620654, -37.790688706086286 144.92046799038198, -37.790929560333915 144.9201088559728, -37.791105767406606 144.9198250535963, -37.79113984453108 144.91977016662455, -37.7913410127786 144.91944889548407, -37.791509768807316 144.9191770614424, -37.791891036287566 144.9185402374193, -37.79213088001344 144.9181208154413, -37.794040842717195 144.91505101069168, -37.79408113208127 144.9149862520718)))"
com_clue_floor_use_block_2016.552,552,2016,Kensington,0,,0,0,0,0,0,7246,0,0,0,0,0,0,0,0,0,3423,0,,0,0,0,0,0,0,0,0,12396.63964844,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.792152601317966 144.92189039743468, -37.79251663837769 144.92223056218538, -37.79289985587015 144.92258865458624, -37.79360986388916 144.92135807999668, -37.79285198877782 144.92069231912862, -37.792807052225974 144.92076344406865, -37.79257113327584 144.92113685147675, -37.792562663471244 144.92124137510052, -37.792152601317966 144.92189039743468)))"
com_clue_floor_use_block_2016.553,553,2016,Kensington,0,0,0,0,0,0,0,7107,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,10856.75976562,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.793847929860966 144.9209454581005, -37.79440956717652 144.9199708831216, -37.7940990141148 144.91968716423702, -37.79386897819779 144.9200870142342, -37.79372971814701 144.92009696035413, -37.79327084679119 144.92016565788273, -37.79325635370843 144.9201678279515, -37.7932699678566 144.92031224876945, -37.793264368357 144.92031308716554, -37.793245584864195 144.92034281857923, -37.79324502929143 144.9203369244058, -37.793148963700894 144.92024054490486, -37.792904213735255 144.92062786701558, -37.792896925263804 144.92062119296804, -37.79285198877782 144.92069231912862, -37.79360986388916 144.92135807999668, -37.793847929860966 144.9209454581005)))"
com_clue_floor_use_block_2016.544,544,2016,Kensington,0,0,0,0,0,0,0,4216,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,5623.79003906,0,0,0,0,0,,0,0,0,"MULTIPOLYGON (((-37.794136634491544 144.92147046136506, -37.7947615433417 144.9203870541548, -37.7947333771295 144.92007317402295, -37.79468464021005 144.92007936402962, -37.79463566236169 144.92007844373643, -37.79458709447034 144.9200704266996, -37.79453958089775 144.92005541637351, -37.7944937542377 144.92003361534177, -37.79445022336619 144.92000531202385, -37.79440956717652 144.9199708831216, -37.793847929860966 144.9209454581005, -37.794136634491544 144.92147046136506)))"
